id	text	label
8661	그래요?	0
8662	잭은 덜컥 겁이 났어요.	2
8663	"마침 남편의 점심을 차리려고 했는데, 여기까지 오느라 고생했으니 무엇이라도 먹고 가거라."	0
8664	거인 아내가 여러 가지 음식을 내왔어요.	1
8665	잭이 막 음식을 먹으려고 할 때 쿵쿵거리는 발걸음 소리가 들렸어요.	0
8666	남편이 오고 있어!	2
8667	"얼른 몸을 숨겨!"""	2
8668	거인 아내는 잭을 재빨리 숨겨 주었습니다.	1
8669	잠시 후 거인이 안으로 들어왔습니다.	0
8670	거인은 덩치가 엄청나게 크고 무시무시하게 생긴 얼굴을 가지고 있었어요.	2
8671	거인은 들어오자마자 코를 벌름거렸습니다.	0
8672	"흠흠..., 이상하네?"	2
8673	"인간 냄새가 나는 것 같은데?"""	2
8674	거인은 고개를 갸우뚱거리며 계속 냄새를 맡았습니다.	0
8675	"아니에요, 제가 만든 음식 냄새일 거예요."	0
8676	"사람이 어떻게 이곳에 올 수 있겠어요?"""	0
8677	그래?	1
8678	거인은 식탁에 차려진 음식을 보고 말했어요.	0
8679	"아, 배고프다!"	0
8680	밥이나 먹어야겠다.	0
8681	"어서 빨리 먹을 것을 더 가져와!"""	2
8682	거인은 포크를 들고는 무엇이든 집어삼킬 것 같았지요.	2
8683	거인의 아내는 얼른 점심을 차렸습니다.	0
8684	"커다란 케이크와 여러 종류의 과일, 아주 큰 닭요리 들을 가져왔어요."	1
8685	식사를 마친 거 인은 하프와 커다란 상자가 있는 방으로 갔어요.	0
8686	그리고 큰 상자를 가져와 열었지요.	0
8687	거인이 상자를 열자 그 안에는 암탉이 들어 있었습니다.	0
8688	암탉아!	0
8689	"알을 낳아라."""	0
8690	거인이 암탉에게 이렇게 말하자 암탉은 금세 알을 낳았어요.	1
8691	"아니, 이것 말고 금달걀을 낳으란 말이야!"	2
8692	그러자 암탉은 금세 금달걀을 낳았지요.	1
8693	더 낳아라!	0
8694	암탉은 금달걀을 몇 개 더 낳았지요.	1
8695	그러자 거인은 싱글벙글 웃으며 금달걀을 호주머니에 넣었어요.	1
8696	잭은 너무 신기하여 그 암탉을 자세히 살펴보았습니다.	1
8697	"앗, 저건 우리 암탉이잖아!"	0
8698	예전에 저 암탉을 도둑맞았었는데.'	2
8699	잭과 어머니는 잃어버리기 전까지 암탉이 금달걀을 낳는지 몰랐지요.	2
8700	암탉이 금달걀을 낳자 기분이 좋아진 거인은 탁자에 있던 하프를 가져왔습니다.	1
8701	하프를 튕기면 기분이 더 좋아질 거야.	1
8702	그런데 거인이 하프를 튕기자 이상한 일이 벌어졌어요.	0
8703	하프를 튕길 때마다 음악소리와 함께 하프에서 금돈이 쏟아져 나왔지요.	1
8704	이를 본 잭은 놀라움에 입을 다물지 못했어요.	0
8705	거인은 금돈을 보자 더욱 기분이 좋아졌습니다.	1
8706	거인은 껄껄 웃으면서 노래도 불렀지요.	1
8707	어느새 하프에서 쏟아지는 금돈이 방 안에 가득 쌓였어요.	1
8708	그러자 거인은 하프 타는 것을 멈추고 금돈을 상자에 담았지요.	0
8709	금달걀과 많은 돈이 생기자 기분이 좋아진 거인은 하품을 크게 하였어요.	1
8710	"아함, 기분도 좋고 졸리기도 하니 낮잠이나 자야겠어."	1
8711	거인은 길고 커다란 소파로 갔어요.	0
8712	그러고는 거인은 그 위에 엎드려 잠이 들었습니다.	0
8713	저 암탉은 본래 우리 것이니 찾아가야겠다.	2
8714	그리고 거인이 우리 암탉을 훔친 대가로 하프도 가져가야지.'	2
8715	잭은 거인이 잠든 것을 확인하고 살금살금 다가가 하프를 들었어요.	0
8716	그리고 암탉을 붙잡았지요.	0
8717	그러자 암탉이 놀라 꼬꼬댁거렸습니다.	0
8718	조용히 해!	2
8719	너는 원래 우리 닭이었어.	0
8720	"그러니까 다시 우리 집으로 가야지."""	0
8721	그때 암탉 소리에 거인이 잠에서 깨어났어요.	0
8722	깜짝 놀란 잭은 얼른 달아났습니다.	0
8723	거인은 하프와 암탉을 가지고 달아나는 잭을 뒤쫓아 왔습니다.	2
8724	"꼬마야, 서라!"	2
8725	잭은 큰일 났다 싶었지만 별 수 없었습니다.	2
8726	빨리 거인의 성을 벗어나 달아나야 했지요.	0
8727	잭은 급히 계단을 뛰어 내려가기 시작했습니다.	0
8728	암탉과 하프를 내놓아라!	2
8729	거인이 소리치자 잭이 말했어요.	2
8730	싫어!	2
8731	"암탉은 본래 우리 거야!"""	2
8732	거인은 커다란 몸집과 긴 팔이 있어서 몇 발자국 뛰지 않고도 잭을 잡을 것 같았어요.	0
8733	잭은 죽을힘을 다해 계단을 뛰었습니다.	2
8734	마침내 거인이 긴 팔을 내밀어 잭을 잡으려고 했어요.	0
8735	하지만 잭은 다행히 성을 벗어나 콩나무로 연결된 돌계단이 있는 곳까지 달아났어요.	1
8736	돌계단에 도착한 잭은 뒤를 돌아보았어요.	0
8737	성난 얼굴을 한 거인이 잭의 바로 뒤까지 쫓아오고 있었지요.	2
8738	본래부터 무서운 거인의 얼굴은 화가 나 더욱 무서웠습니다.	2
8739	이놈!	2
8740	"어서 거기 서지 못해?"""	2
8741	거인은 계속 소리를 치며 잭을 쫓아왔습니다.	2
8742	하지만 잭은 하프와 암탉을 놓치지 않고 콩나무가 있는 곳까지 달아났어요.	0
8743	마침내 콩나무에 도착하자 잭은 얼른 콩나무를 타고 내려가기 시작했지요.	1
8744	잭이 콩나무를 내려가자 거인도 그곳에 도착했습니다.	0
8745	잭이 콩나무를 내려가는 것을 본 거인도 얼른 콩나무를 타고 내려갔어요.	0
8746	하지만 거인은 몸집이 커서 빨리 움직일 수 없었답니다.	2
8747	거인이 콩나무를 타고 중간쯤 내려왔을 때 잭은 땅에 거의 다 내려왔어요.	1
8748	그때 잭은 급히 어머니를 불렀습니다.	0
8749	"어머니, 어머니!"	0
8750	"어서 도끼를 가져오세요!"""	0
8751	"아니, 잭이 아니냐?"	0
8752	어머니는 잭의 말대로 급히 도끼를 찾아왔습니다.	1
8753	"자, 여기 있다."	0
8754	잭은 땅에 내려오자마자 어머니가 건네 준 도끼로 콩나무를 힘껏 찍었습니다.	0
8755	아이쿠!	2
8756	"콩나무가 잘려 나가자, 거인은 비명을 지르며 땅으로 떨어졌습니다."	2
8757	거인이 떨어진 땅에는 깊은 구덩이가 패였지요.	0
8758	그리고 거인은 충격으로 구덩이 속에서 다시는 빠져나오지 못했어요.	0
8759	휴!	1
8760	잭은 그제야 안도의 숨을 쉴 수 있었습니다.	1
8761	잭은 기뻐하는 어머니에게 암탉을 보여주었어요.	1
8762	"어머니, 오래 전에 잃어버린 암탉을 찾아왔어요."	1
8763	"그런데 이 암탉이 금달걀을 낳지 뭐예요."""	1
8764	"오, 그래?"	0
8765	"정말 장하구나!"""	1
8766	어머니는 잭의 손을 잡으며 말했습니다.	1
8767	네가 용감하고 착하기 때문에 할머니가 도와주셨어.	1
8768	그 후 잭과 어머니는 암탉이 낳은 금달걀과 하프에서 나오는 금돈으로 큰 부자가 되었지요.	1
8769	그리고 그들은 오래도록 행복하게 살았습니다.	1
8770	지금으로부터 오래 전에 있었던 일입니다.	0
8771	세계 여러 바다에 이상한 괴물이 나타났어요.	2
8772	그 괴물은 고래보다 훨씬 크고 빨랐으며 때때로 푸른빛을 내기도 하였지요.	0
8773	그러던 어느 날 모라비안호가 암초에 부딪혔어요.	2
8774	"이상하군, 이곳에는 암초가 없는데…."	2
8775	선장은 이상한 생각이 들어 선원들과 함께 배 주위를 살펴보았어요.	2
8776	그러나 아무것도 보이지 않았습니다.	2
8777	멀리서 물결이 심하게 움직일 뿐이었어요.	2
8778	모라비안호에 대한 소문은 순식간에 퍼졌어요.	0
8779	사람들은 괴물이 나타난 거라고 믿었지요.	2
8780	그 후 사람들은 바다에 나갈 때마다 괴물을 만날까 봐 두려워했답니다.	2
8781	하지만 그 괴물이 어떻게 생겼는지 정확하게 본 사람은 아무도 없었어요.	2
8782	그로부터 한 달 뒤였어요.	0
8783	세계에서 가장 큰 배인 스코티아호가 이상한 물체에 부딪혔어요.	2
8784	하지만 그들 역시 그것이 무엇인지 알 수 없었답니다.	2
8785	스코티아호의 선장과 선원들은 바다 괴물을 찾아내야겠다고 마음먹었어요.	0
8786	그들은 우선 미국에 도와달라고 연락을 했지요.	0
8787	스코티아호 선장의 연락을 받은 미국의 해군 장관은 프랑스의 아로낙스 박사에게 편지를 보냈어요.	0
8788	미국에서 하는 바다 괴물 조사에 프랑스를 대표하여 참여해 달라는 내용이었지요.	0
8789	그는 세상에 모르는 것이 없는 유명한 박사였거든요.	1
8790	아로낙스 박사는 편지를 받은 뒤 고민을 했어요.	0
8791	그러다가 마침내 조수 콩세유와 함께 바다 괴물을 조사하러 가기로 했답니다.	1
8792	작살을 잘 던지기로 소문난 네드 랜드도 함께했지요.	0
8793	그들 모두 바다 괴물 조사에 대한 기대가 컸어요.	1
8794	드디어 미국의 링컨호가 바다 괴물을 찾기 위해 기나긴 항해를 시작했어요.	1
8795	링컨호는 석 달 동안 북태평양을 떠다녔습니다.	0
8796	링컨호는 끝없이 넓은 바다 위를 평화롭게 달렸어요.	1
8797	그러던 어느 날 갑자기 네드 랜드가 소리를 쳤어요.	0
8798	"앗, 저기 무언가 있다!"	0
8799	사람들은 네드 랜드가 가리키는 곳을 바라보았어요.	0
8800	저 멀리에 바닷물이 산처럼 높이 솟아올라 있었어요.	0
8801	그곳에 괴물이 있는 것이 틀림없었지요.	1
8802	링컨호의 선장이 큰 목소리로 명령을 내렸어요.	0
8803	각자 자리로 돌아가서 대기하라!	0
8804	선원들은 자신의 위치로 돌아가 바다 괴물과 싸울 준비를 했어요.	2
8805	하지만 바다 괴물은 그 자리에서 움직이지 않았답니다.	2
8806	어느새 별이 가득한 밤이 되었어요.	0
8807	갑자기 바다 괴물이 링컨호를 향해 무섭게 다가오고 있었지요.	2
8808	괴물이 배 가까이에 왔다!	2
8809	바다를 살피던 아로낙스 박사가 외쳤어요.	0
8810	바다 괴물이 가까이 다가올수록 모두들 바짝 긴장되었어요.	2
8811	그런데 점점 다가오던 바다 괴물은 갑자기 사라져 버렸어요.	2
8812	왜 갑자기 사라진 것일까?	0
8813	아로낙스 박사는 다시 고요해진 바다를 바라보며 중얼거렸어요.	0
8814	다음 날 아침이었어요.	0
8815	이번에는 선장의 고함 소리가 들렸어요.	2
8816	괴물이 나타났다!	2
8817	잠을 자던 선원들은 배 위로 올라왔어요.	0
8818	그러고는 바다 괴물과 싸울 준비를 했지요.	2
8819	최대한 빠르게 괴물에게 다가가라!	0
8820	선장의 명령에 따라 링컨호는 바다 괴물에게 가까이 다가갔어요.	2
8821	그러자 어제처럼 바다 괴물이 사라졌어요.	2
8822	그날 밤 다시 괴물이 나타났습니다.	2
8823	이번에는 조심스럽게 천천히 다가가라.	0
8824	아로낙스 박사는 괴물의 정체를 꼭 알아내겠다고 다짐했어요.	1
8825	링컨호가 괴물과 거의 맞붙었어요.	2
8826	네드 랜드는 괴물에게 작살을 힘껏 던졌지요.	1
8827	그러자 갑자기 큰 물줄기가 배 위로 쏟아져 들어왔답니다.	2
8828	"아로낙스 박사와 콩세유, 그리고 네드 랜드는 순식간에 깊은 바다 속으로 떨어졌어요."	2
8829	물살이 세차서 세 사람은 헤엄쳐 나올 수도 없었어요.	2
8830	물속으로 잠겼다가 솟아오르기를 반복하던 세 사람은 끝내 깊은 바다 속으로 가라앉아 버렸답니다.	2
8831	얼마 후 세 사람은 정신이 들었어요.	1
8832	세 사람은 어느 배 안에 누워 있었지요.	0
8833	그들이 바다 괴물이라고 생각했던 것은 바로 노틸러스호라는 잠수함이었어요.	0
8834	노틸러스 잠수함의 네모 선장이 이 세 사람을 구해 주었던 거예요.	1
8835	그리고 그들은 노틸러스호를 타고 바다 속을 여행하게 되었답니다.	0
8836	그러던 어느 날 네모 선장이 말했어요.	0
8837	"박사님, 오늘은 사냥을 가시는 것이 어떠세요?"	0
8838	사냥이요?	0
8839	"그거 좋지요!"""	1
8840	"네모 선장과 아로낙스 박사, 콩세유, 네드 랜드는 잠수복을 입었어요."	0
8841	서서히 잠수함이 바닥에 가라앉았습니다.	0
8842	바다 속은 무척이나 신기했어요.	0
8843	"이름을 모르는 바다 식물들이 많이 있었고, 여러 가지 물고기들도 줄지어 머리 위로 지나갔어요."	0
8844	"아로낙스 박사와 콩세유, 네드 랜드는 입이 다물어지지 않았답니다."	1
8845	그때 어디선가 큰 거미게가 나타나 집게발로 아로낙스 박사를 잡으려고 했어요.	2
8846	네모 선장이 수중총으로 거미게를 쏘았지요.	0
8847	총에 맞은 거미게는 버둥거리며 도망쳤답니다.	2
8848	"휴, 저런 무서운 것이 살고 있다니."	2
8849	아로낙스 박사는 한숨을 쉬면서도 신기해했어요.	1
8850	"그 후 노틸러스호는 지중해로 들어섰고, 더욱 깊이 잠수하여 앞으로 나아갔어요."	0
8851	며칠 후 아로낙스 박사는 선원들이 금 덩어리를 상자에 가득 넣는 것을 보았어요.	0
8852	"아니, 이 금들은 어디서 난 것이지요?"	0
8853	박사는 지도를 보고 있던 선장에게 물었어요.	0
8854	모두 바다에 잠긴 보물선에서 주워 올린 보물들이랍니다.	1
8855	네모 선장은 자신이 가지고 있는 지도에 가라앉은 보물선의 위치가 표시되어 있다고 가르쳐 주었지요.	0
8856	선원들은 금이 든 상자를 배 밖으로 옮겼어요.	0
8857	저 금들은 어디로 가는 것인가요?	0
8858	아로낙스 박사는 다시 물어보았지요.	0
8859	네모 선장은 그 보물들 모두 불쌍하고 가난한 사람들에게 나눠 주고 있다고 대답했어요.	1
8860	하루는 바다 속을 산책하다가 우연히 고대 도시를 발견했어요.	0
8861	"와, 찾았다. 아틀란티스!"	1
8862	아틀란티스요?	0
8863	어느 날 갑자기 대홍수가 나서 물속으로 사라졌다는 그 수수께끼의 섬 말입니다!	0
8864	아로낙스 박사는 깜짝 놀랐지요.	0
8865	아로낙스 박사는 말로만 듣던 전설의 아틀란티스를 보고는 가슴이 터질 것 같았어요.	1
8866	바다 속에 이런 것이 숨어 있었다니!	1
8867	아로낙스 박사는 다시 한 번 바다 속에 깊은 매력을 느끼게 되었어요.	1
8868	계속 남쪽으로 가던 노틸러스호는 어느덧 남극에 도착했어요.	0
8869	그곳도 신비하고 놀라운 일이 많이 있었지요.	1
8870	그러나 남극에서 돌아오던 중 노틸러스호는 엄청나게 큰 오징어들의 공격을 받았답니다.	2
8871	그 오징어들은 노틸러스호에 딱 달라붙어 움직이지 못하도록 꽉 조여 왔어요.	2
8872	노틸러스호는 더 이상 앞으로 갈 수 없었답니다.	2
8873	밖에 나가서 오징어 다리를 도끼로 자릅시다!	2
8874	모두들 잠수복 안에 땀이 차도록 오징어들과 싸웠지요.	2
8875	오징어들은 다리가 잘리자 사라져 버렸어요.	0
8876	오징어들을 물리친 선원들이 다시 노틸러스호 안으로 들어가려고 했어요.	1
8877	그런데 이상하게도 노틸러스호가 점점 멀어져 가고 있었답니다.	2
8878	그리고 갑자기 물살이 세져서 헤엄치기도 힘들었어요.	2
8879	모두들 물살에 휩쓸려 점점 흩어지고 있었지요.	2
8880	"앗, 소용돌이다!"	2
8881	아로낙스 박사가 더욱더 멀어져 가는 노틸러스호를 보며 외쳤어요.	2
8882	바다 속에서 일어난 소용돌이 속으로 노틸러스호와 사람들은 휘말려 갔어요.	2
8883	"며칠 후 아로낙스 박사와 콩세유, 네드 랜드는 어느 바닷가에서 깨어났어요."	0
8884	"하지만 그들이 어떻게 그곳으로 왔는지, 노틸러스호는 어디로 갔는지 아무도 알 수 없었답니다."	2
8885	알프스의 깊은 골짜기에 자그마한 통나무집이 있었어요.	0
8886	통나무집 주위에는 푸른 초원이 넓게 펼쳐져 있었지요.	0
